;Provincia de ubicación;Clase de establecimiento;Tipo de establecimiento;Entidad;Sector del establecimento;Medicina interna Dotación Normal total;Medicina interna Disponibles;Cirugía Dotación Normal total;Cirugía Disponibles;Ginecología y Obstetricia Dotación Normal total;Ginecología y Obstetricia Disponibles;Pediatría Dotación Normal total;Pediatría Disponibles;Cardiología Dotación Normal total;Cardiología Disponibles;Neumología Dotación Normal total;Neumología Disponibles;Psiquiatría Dotación Normal total;Psiquiatría Disponibles;Traumatología Dotación Normal total;Traumatología Disponibles;Infectología Dotación Normal total;Infectología Disponibles;Urología Dotación Normal total;Urología Disponibles;Gastroenterología Dotación Normal total;Gastroenterología Disponibles;Otros Servicios (Especifique) Dotación Normal total;Otros Servicios (Especifique) Disponibles;Servicios Indiferenciados Dotación Normal total;Servicios Indiferenciados Disponibles;Total Dotación normal;Total Camas Disponibles;Camas de emergencia;Camas de cuidados intensivos adultos;Dias de estada;Días-cama disponibles;Total de egresos hospitalarios;Fallecidos en menos de 48 horas;Fallecidos en más de 48 horas;año
5006;Guayas;Establecimientos del día que prestan internación hospitalaria;Agudo;Privados con fines de lucro;Privado con Fines de Lucro;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;10;10;10;0;0;368;3660;328;0;1;2020
5007;Manabí;Clínica general (sin especialidad);Clínicas generales sin especialidad;Privados con fines de lucro;Privado con Fines de Lucro;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;8;8;8;0;0;153;2928;152;0;0;2020
5008;Guayas;Hospital básico;Sin tipo hospitales básicos;Privados con fines de lucro;Privado con Fines de Lucro;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;8;8;8;0;0;510;2928;276;0;0;2020
5009;Azuay;Hospital básico;Sin tipo hospitales básicos;Privados con fines de lucro;Privado con Fines de Lucro;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;19;19;19;19;3;0;1459;6954;1167;0;1;2020
5010;Santo Domingo de los Tsáchilas;Establecimientos del día que prestan internación hospitalaria;Agudo;Privados con fines de lucro;Privado con Fines de Lucro;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12;12;12;12;0;0;269;4392;227;1;0;2020
5011;El Oro;Hospital básico;Sin tipo hospitales básicos;Privados con fines de lucro;Privado con Fines de Lucro;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;10;12;12;0;0;293;4392;102;0;3;2020
5012;Guayas;Hospital básico;Sin tipo hospitales básicos;Privados con fines de lucro;Privado con Fines de Lucro;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;8;8;8;2;2;81;2920;71;0;0;2020
5013;Santa Elena;Hospital básico;Sin tipo hospitales básicos;Privados con fines de lucro;Privado con Fines de Lucro;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;9;9;9;0;0;327;3294;152;0;0;2020
5014;Morona Santiago;Clínica general (sin especialidad);Clínicas generales sin especialidad;Privados con fines de lucro;Privado con Fines de Lucro;11;11;1;1;4;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;17;17;0;0;557;6222;315;0;1;2020
5015;Imbabura;Clínica general (sin especialidad);Clínicas generales sin especialidad;Privados con fines de lucro;Privado con Fines de Lucro;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;9;9;9;0;0;308;3263;234;1;0;2020
5016;Pichincha;Clínica general (sin especialidad);Clínicas generales sin especialidad;Privados con fines de lucro;Privado con Fines de Lucro;0;0;0;0;10;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;19;19;2;0;414;6954;224;0;0;2020
5017;El Oro;Hospital básico;Sin tipo hospitales básicos;Privados con fines de lucro;Privado con Fines de Lucro;20;20;0;0;0;0;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;22;22;0;0;1254;8052;1073;3;1;2020
5018;Guayas;Establecimientos del día que prestan internación hospitalaria;Agudo;Privados con fines de lucro;Privado con Fines de Lucro;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;10;10;10;2;0;19;3660;17;0;0;2020
5019;Imbabura;Clínica general (sin especialidad);Clínicas generales sin especialidad;Privados con fines de lucro;Privado con Fines de Lucro;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;4;4;4;0;0;30;1526;30;0;0;2020
5020;Pichincha;Clínica general (sin especialidad);Clínicas generales sin especialidad;Privados con fines de lucro;Privado con Fines de Lucro;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;5;6;6;0;0;52;2196;35;0;0;2020
5021;Loja;Hospital básico;Sin tipo hospitales básicos;Privados con fines de lucro;Privado con Fines de Lucro;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;19;19;19;19;4;3;2285;6954;1106;6;5;2020
5022;Imbabura;Clínica general (sin especialidad);Clínicas generales sin especialidad;Privados con fines de lucro;Privado con Fines de Lucro;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;18;18;18;18;2;2;1324;6804;782;1;6;2020
5023;Santa Elena;Establecimientos del día que prestan internación hospitalaria;Agudo;Privados con fines de lucro;Privado con Fines de Lucro;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;9;9;9;1;1;668;3258;650;0;0;2020
5024;Guayas;Hospital básico;Sin tipo hospitales básicos;Privados con fines de lucro;Privado con Fines de Lucro;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;12;10;12;0;0;2467;4210;1803;0;2;2020
5025;Loja;Hospital general;Agudo;Privados con fines de lucro;Privado con Fines de Lucro;2;2;3;3;0;0;3;3;0;0;0;0;0;0;1;1;0;0;1;1;0;0;0;0;0;0;15;15;3;3;191;5490;153;1;0;2020
5026;Pichincha;Clínica general (sin especialidad);Clínicas generales sin especialidad;Privados con fines de lucro;Privado con Fines de Lucro;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;19;19;25;25;1;0;1292;6111;790;0;1;2020
5027;Guayas;Hospital básico;Sin tipo hospitales básicos;Privados con fines de lucro;Privado con Fines de Lucro;4;4;3;3;3;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;16;16;0;0;1089;5856;1024;0;0;2020
5028;El Oro;Hospital básico;Sin tipo hospitales básicos;Privados con fines de lucro;Privado con Fines de Lucro;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;8;11;11;0;0;810;4026;606;0;2;2020
5029;Pichincha;Clínica general (sin especialidad);Clínicas generales sin especialidad;Privados con fines de lucro;Privado con Fines de Lucro;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;4;0;0;4;4;2;0;506;1464;344;0;1;2020
5030;Guayas;Hospital de especialidades;Agudo;Privados con fines de lucro;Privado con Fines de Lucro;0;0;0;0;4;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;33;33;37;37;4;7;7546;13499;2501;24;68;2020
5031;Pichincha;Clínica general (sin especialidad);Clínicas generales sin especialidad;Privados sin fines de lucro;Privado sin Fines de Lucro;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;53;53;53;53;4;6;9536;19398;3444;17;66;2020
5032;Azuay;Hospital básico;Sin tipo hospitales básicos;Privados con fines de lucro;Privado con Fines de Lucro;3;3;3;3;2;2;1;1;0;0;0;0;0;0;3;3;2;2;1;1;0;0;0;0;0;0;17;17;0;0;1706;6222;1022;2;3;2020
5033;Cotopaxi;Clínica general (sin especialidad);Clínicas generales sin especialidad;Privados con fines de lucro;Privado con Fines de Lucro;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;9;18;18;0;0;1497;6570;845;0;0;2020
5034;Azuay;Hospital básico;Sin tipo hospitales básicos;Privados con fines de lucro;Privado con Fines de Lucro;0;0;9;9;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11;11;5;0;1271;4026;1053;3;3;2020
5035;El Oro;Hospital general;Agudo;Privados con fines de lucro;Privado con Fines de Lucro;2;3;2;3;1;2;2;2;0;0;0;0;0;0;1;1;1;1;1;0;1;0;0;0;0;0;17;22;2;2;9403;7998;1825;43;72;2020
5036;Cotopaxi;Clínica general (sin especialidad);Clínicas generales sin especialidad;Privados con fines de lucro;Privado con Fines de Lucro;10;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;10;0;0;624;3660;329;1;3;2020
5037;Guayas;Hospital básico;Sin tipo hospitales básicos;Privados con fines de lucro;Privado con Fines de Lucro;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;25;25;25;25;4;0;2801;9150;2116;0;0;2020
5038;Guayas;Hospital básico;Sin tipo hospitales básicos;Privados con fines de lucro;Privado con Fines de Lucro;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;15;15;15;15;0;0;188;5490;85;0;0;2020
5039;Loja;Clínica general (sin especialidad);Clínicas generales sin especialidad;Privados con fines de lucro;Privado con Fines de Lucro;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;5;5;5;0;0;48;1830;25;0;0;2020
5040;Cañar;Hospital básico;Sin tipo hospitales básicos;Privados con fines de lucro;Privado con Fines de Lucro;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;10;11;11;2;0;1198;4026;669;7;5;2020
5041;Manabí;Hospital básico;Sin tipo hospitales básicos;Privados con fines de lucro;Privado con Fines de Lucro;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;8;8;8;0;0;926;2920;903;0;0;2020
5042;Azuay;Hospital general;Agudo;Privados con fines de lucro;Privado con Fines de Lucro;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;32;32;36;36;9;5;3719;13176;1446;7;4;2020
5043;Pichincha;Clínica general (sin especialidad);Clínicas generales sin especialidad;Privados con fines de lucro;Privado con Fines de Lucro;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;0;0;0;0;2;2;15;16;35;36;0;2;7953;13176;1757;2;20;2020
5044;Guayas;Establecimientos del día que prestan internación hospitalaria;Agudo;Privados con fines de lucro;Privado con Fines de Lucro;4;4;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;0;0;0;0;0;0;7;7;0;0;92;2562;92;0;0;2020
5045;Pichincha;Clínica general (sin especialidad);Clínicas generales sin especialidad;Privados con fines de lucro;Privado con Fines de Lucro;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1;2;1;2;0;12;180;8;0;0;2020
5046;Guayas;Hospital básico;Sin tipo hospitales básicos;Privados con fines de lucro;Privado con Fines de Lucro;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20;20;20;20;0;0;1357;7300;1261;0;0;2020
5047;Guayas;Hospital básico;Sin tipo hospitales básicos;Privados con fines de lucro;Privado con Fines de Lucro;0;2;0;1;0;0;0;0;0;0;5;5;0;0;0;0;0;0;0;0;0;0;0;0;22;22;27;30;3;10;6662;10980;1561;4;11;2020
5048;El Oro;Clínica general (sin especialidad);Clínicas generales sin especialidad;Privados con fines de lucro;Privado con Fines de Lucro;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;3;3;3;0;0;87;1098;85;0;0;2020
5049;Guayas;Establecimientos del día que prestan internación hospitalaria;Agudo;Privados con fines de lucro;Privado con Fines de Lucro;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;7;7;7;1;0;457;2569;206;0;0;2020
5050;Manabí;Hospital de especialidades;Agudo;Privados con fines de lucro;Privado con Fines de Lucro;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;28;28;28;28;0;0;475;10248;365;0;2;2020
5051;Pichincha;Clínica general (sin especialidad);Clínicas generales sin especialidad;Privados con fines de lucro;Privado con Fines de Lucro;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;13;13;13;13;0;5;3198;4758;510;10;29;2020
5052;Cañar;Clínica general (sin especialidad);Clínicas generales sin especialidad;Privados con fines de lucro;Privado con Fines de Lucro;6;6;0;0;4;4;1;1;0;0;0;0;1;1;1;1;0;0;2;2;2;2;0;0;0;0;17;17;2;0;1253;6222;695;0;0;2020
5053;Pichincha;Clínica general (sin especialidad);Clínicas generales sin especialidad;Privados con fines de lucro;Privado con Fines de Lucro;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;9;9;9;0;0;594;3294;381;0;0;2020
5054;Santa Elena;Hospital básico;Sin tipo hospitales básicos;Privados con fines de lucro;Privado con Fines de Lucro;13;13;3;3;8;8;11;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;40;40;0;0;845;14680;506;0;3;2020
5055;Manabí;Hospital básico;Sin tipo hospitales básicos;Privados con fines de lucro;Privado con Fines de Lucro;4;4;4;4;2;2;2;2;0;0;1;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;14;14;3;0;871;5124;334;2;3;2020
5056;Guayas;Hospital básico;Sin tipo hospitales básicos;Privados con fines de lucro;Privado con Fines de Lucro;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14;14;14;14;0;0;204;5124;95;0;0;2020
5057;El Oro;Hospital general;Agudo;Privados con fines de lucro;Privado con Fines de Lucro;0;0;0;0;0;0;5;5;0;0;0;0;0;0;0;0;2;2;0;0;0;0;0;0;29;29;50;50;6;6;12013;18300;2590;15;40;2020
5058;El Oro;Hospital básico;Sin tipo hospitales básicos;Privados con fines de lucro;Privado con Fines de Lucro;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;6;6;6;0;0;530;2196;466;0;0;2020
5059;Guayas;Establecimientos del día que prestan internación hospitalaria;Agudo;Privados con fines de lucro;Privado con Fines de Lucro;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;6;6;6;0;0;184;2196;92;0;0;2020
5060;Orellana;Clínica general (sin especialidad);Clínicas generales sin especialidad;Privados con fines de lucro;Privado con Fines de Lucro;7;7;7;7;7;7;7;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;28;28;0;0;648;10248;335;0;0;2020
5061;Guayas;Hospital básico;Sin tipo hospitales básicos;Privados con fines de lucro;Privado con Fines de Lucro;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;22;22;22;22;0;0;27;8052;17;0;0;2020
5062;Guayas;Establecimientos del día que prestan internación hospitalaria;Agudo;Privados con fines de lucro;Privado con Fines de Lucro;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;5;5;5;0;0;2;1830;2;0;0;2020
5063;Manabí;Hospital básico;Sin tipo hospitales básicos;Privados con fines de lucro;Privado con Fines de Lucro;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;6;6;6;0;0;1115;2196;957;1;1;2020
5064;Guayas;Establecimientos del día que prestan internación hospitalaria;Agudo;Privados con fines de lucro;Privado con Fines de Lucro;4;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;4;8;8;0;0;303;2928;271;0;0;2020
5065;Manabí;Clínica general (sin especialidad);Clínicas generales sin especialidad;Privados con fines de lucro;Privado con Fines de Lucro;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;8;8;8;0;0;337;2928;297;0;0;2020
5066;Pichincha;Clínica general (sin especialidad);Clínicas generales sin especialidad;Privados con fines de lucro;Privado con Fines de Lucro;4;4;2;2;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;8;0;0;44;2928;36;0;0;2020
5067;Guayas;Establecimientos del día que prestan internación hospitalaria;Agudo;Privados con fines de lucro;Privado con Fines de Lucro;1;1;1;1;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;3;8;8;0;0;165;2986;131;0;0;2020
5068;Guayas;Establecimientos del día que prestan internación hospitalaria;Agudo;Privados con fines de lucro;Privado con Fines de Lucro;0;0;0;0;6;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;7;14;14;0;0;211;5124;209;0;0;2020
5069;Guayas;Hospital básico;Sin tipo hospitales básicos;Privados con fines de lucro;Privado con Fines de Lucro;15;15;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;15;15;3;3;4491;5490;4060;19;9;2020
5070;Pichincha;Clínica general (sin especialidad);Clínicas generales sin especialidad;Privados con fines de lucro;Privado con Fines de Lucro;0;0;0;0;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;3;7;7;2;2;82;2562;65;0;0;2020
5071;Guayas;Establecimientos del día que prestan internación hospitalaria;Agudo;Privados con fines de lucro;Privado con Fines de Lucro;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;7;7;7;0;0;81;2562;78;0;0;2020
5072;Pichincha;Hospital básico;Sin tipo hospitales básicos;Privados sin fines de lucro;Privado sin Fines de Lucro;0;0;3;3;4;4;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;1;1;0;0;10;10;1;0;363;3660;156;0;0;2020
5073;Azuay;Clínica general (sin especialidad);Clínicas generales sin especialidad;Privados sin fines de lucro;Privado sin Fines de Lucro;0;0;8;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;8;0;0;82;2928;82;0;0;2020
5074;Azuay;Hospital básico;Sin tipo hospitales básicos;Privados sin fines de lucro;Privado sin Fines de Lucro;2;2;2;2;10;11;6;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;34;37;0;0;8825;13654;2555;8;10;2020
5075;Pichincha;Clínica general (sin especialidad);Clínicas generales sin especialidad;Privados con fines de lucro;Privado con Fines de Lucro;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;24;24;0;0;24;24;0;0;4291;8784;168;32;101;2020
5076;Manabí;Hospital básico;Sin tipo hospitales básicos;Ministerio de Defensa Nacional;Público;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;16;16;16;16;0;0;359;5856;195;0;0;2020
5077;Loja;Hospital básico;Sin tipo hospitales básicos;Ministerio de Defensa Nacional;Público;20;20;7;6;4;3;4;4;0;0;0;0;0;0;5;5;0;0;0;0;0;0;0;0;0;0;40;38;0;0;658;12775;203;0;0;2020
5078;Tungurahua;Hospital básico;Sin tipo hospitales básicos;Privados con fines de lucro;Privado con Fines de Lucro;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20;20;20;20;0;0;2308;7320;1211;4;6;2020
5079;Santa Elena;Hospital básico;Sin tipo hospitales básicos;Instituto Ecuatoriano de Seguridad Social ;Público;10;10;9;9;14;14;6;6;0;0;0;0;0;0;3;3;0;0;1;1;0;0;0;0;0;0;45;45;0;0;6150;16470;1426;9;26;2020
5080;Chimborazo;Hospital básico;Sin tipo hospitales básicos;Privados con fines de lucro;Privado con Fines de Lucro;12;8;2;1;1;1;2;1;0;0;0;0;0;0;0;0;0;0;1;1;0;0;1;1;0;0;19;13;3;1;102;4636;40;0;0;2020
5081;Loja;Hospital básico;Sin tipo hospitales básicos;Privados con fines de lucro;Privado con Fines de Lucro;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;5;6;6;1;1;453;2196;263;1;1;2020
5082;Cotopaxi;Hospital básico;Sin tipo hospitales básicos;Ministerio de Defensa Nacional;Público;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11;11;11;11;0;0;442;4026;190;0;0;2020
5083;Tungurahua;Hospital básico;Sin tipo hospitales básicos;Privados con fines de lucro;Privado con Fines de Lucro;9;9;0;0;1;1;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12;12;0;0;718;4392;476;0;1;2020
5084;Manabí;Hospital básico;Sin tipo hospitales básicos;Instituto Ecuatoriano de Seguridad Social ;Público;8;6;11;8;4;4;1;0;1;1;1;0;0;0;4;3;0;0;3;2;4;3;0;1;0;0;38;29;9;0;5292;10361;1488;3;10;2020
5085;Guayas;Hospital básico;Sin tipo hospitales básicos;Privados con fines de lucro;Privado con Fines de Lucro;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;19;19;19;19;0;0;89;7011;51;0;0;2020
5086;El Oro;Hospital básico;Sin tipo hospitales básicos;Privados con fines de lucro;Privado con Fines de Lucro;3;3;1;1;1;1;1;1;0;0;0;0;0;0;6;6;0;0;0;0;0;0;0;0;2;2;14;14;2;0;1824;5124;787;4;3;2020
5087;Santo Domingo de los Tsáchilas;Hospital básico;Sin tipo hospitales básicos;Privados con fines de lucro;Privado con Fines de Lucro;2;2;5;5;4;4;2;2;0;0;0;0;0;0;0;0;1;1;1;1;0;0;0;0;0;0;15;15;0;0;964;5017;723;3;2;2020
5088;Manabí;Hospital básico;Sin tipo hospitales básicos;Privados con fines de lucro;Privado con Fines de Lucro;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;9;0;0;1578;3294;1151;3;3;2020
5089;Tungurahua;Hospital básico;Sin tipo hospitales básicos;Privados con fines de lucro;Privado con Fines de Lucro;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;24;24;24;24;4;3;1955;8784;549;3;7;2020
5090;Loja;Hospital básico;Sin tipo hospitales básicos;Ministerio de Salud Pública;Público;6;6;0;0;7;7;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;15;15;1;0;2651;5490;1059;6;5;2020
5091;Chimborazo;Hospital básico;Sin tipo hospitales básicos;Ministerio de Salud Pública;Público;16;15;10;10;10;10;5;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;41;40;0;0;3284;14948;968;1;0;2020
5092;Loja;Hospital básico;Sin tipo hospitales básicos;Ministerio de Salud Pública;Público;5;5;3;3;3;3;4;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;15;15;2;0;1492;5490;507;1;1;2020
5093;El Oro;Hospital básico;Sin tipo hospitales básicos;Ministerio de Salud Pública;Público;6;6;2;2;7;7;3;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;18;18;2;0;2674;6588;1066;11;15;2020
5094;Imbabura;Hospital básico;Sin tipo hospitales básicos;Ministerio de Salud Pública;Público;4;4;2;2;6;6;3;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;15;15;6;0;2872;6632;1083;1;0;2020
5095;Los Ríos;Hospital básico;Sin tipo hospitales básicos;Ministerio de Salud Pública;Público;9;9;3;3;8;8;3;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;23;23;2;0;3448;8418;1280;4;11;2020
5096;Guayas;Hospital básico;Sin tipo hospitales básicos;Ministerio de Salud Pública;Público;5;5;5;5;6;6;4;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20;20;5;0;3062;7320;1463;31;28;2020
5097;Manabí;Hospital básico;Sin tipo hospitales básicos;Ministerio de Salud Pública;Público;13;13;3;3;11;11;13;13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;40;40;5;0;5996;14646;2282;24;29;2020
5098;Loja;Hospital básico;Sin tipo hospitales básicos;Ministerio de Salud Pública;Público;6;6;2;2;10;10;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20;20;3;0;2047;7137;821;14;11;2020
5099;Pichincha;Hospital básico;Sin tipo hospitales básicos;Ministerio de Salud Pública;Público;4;4;7;7;12;12;7;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;30;30;12;0;6021;10948;2145;1;6;2020
5100;Chimborazo;Hospital básico;Sin tipo hospitales básicos;Ministerio de Salud Pública;Público;10;10;5;5;6;6;4;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;25;25;3;0;1951;8578;605;0;2;2020
5101;Imbabura;Hospital básico;Sin tipo hospitales básicos;Ministerio de Salud Pública;Público;6;6;6;6;7;7;4;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;23;23;2;0;2506;8423;946;2;3;2020
5102;Guayas;Hospital básico;Sin tipo hospitales básicos;Ministerio de Salud Pública;Público;8;8;3;3;6;6;4;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;21;21;9;0;5557;7686;2440;7;13;2020
5103;Manabí;Hospital básico;Sin tipo hospitales básicos;Ministerio de Salud Pública;Público;5;5;1;1;7;7;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;15;15;4;0;4218;5905;1439;8;22;2020
5104;Cotopaxi;Hospital básico;Sin tipo hospitales básicos;Ministerio de Salud Pública;Público;8;8;0;0;4;4;3;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;15;15;2;0;1710;5490;683;2;2;2020
5105;Guayas;Hospital básico;Sin tipo hospitales básicos;Ministerio de Salud Pública;Público;8;8;6;6;10;10;6;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;30;30;17;0;5779;10995;1978;27;26;2020
5106;El Oro;Hospital básico;Sin tipo hospitales básicos;Ministerio de Salud Pública;Público;8;8;4;4;11;11;10;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;33;33;3;0;4996;12078;1574;41;64;2020
5107;Guayas;Hospital básico;Sin tipo hospitales básicos;Ministerio de Salud Pública;Público;5;5;4;4;7;7;4;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20;20;5;0;4281;7320;1406;12;15;2020
5108;Azuay;Hospital básico;Sin tipo hospitales básicos;Ministerio de Salud Pública;Público;6;6;3;4;3;5;3;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;15;18;2;0;4390;6613;1553;9;21;2020
5109;Morona Santiago;Hospital básico;Sin tipo hospitales básicos;Ministerio de Salud Pública;Público;8;10;2;5;4;9;4;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;18;33;3;0;7195;9656;2195;18;15;2020
